day,conversion_scenario,conversion_scale_factor,event_slot,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,absolute_error_usd,overpayment_usd,maximum_post_contingency_loading,credible_line_contingencies,evaluation_schema_version,certified_checksum,certificate_used_scale,payment_evaluation_profile_checksum
61,heldout-interior-low,0.8,64,Feasible Quantile Projection,2.449588427785784,7.571118475827461,5.121530048041677,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,64,Payment-Certified N-1 Verifier,1.982916122809911,7.571118475827461,5.58820235301755,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,64,Risk-Constrained Convex Verifier,-0.5708336604766373,7.571118475827461,8.141952136304099,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,64,Single Feasible Projection,-1.5037710445540142,7.571118475827461,9.074889520381475,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,65,Feasible Quantile Projection,-3.836151356154005,5.992716849134013,9.828868205288018,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,65,Payment-Certified N-1 Verifier,-3.3103945272014244,5.992716849134013,9.303111376335435,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,65,Risk-Constrained Convex Verifier,-3.1627870063312,5.992716849134013,9.155503855465213,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,65,Single Feasible Projection,-3.036384038725373,5.992716849134013,9.029100887859386,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,66,Feasible Quantile Projection,-6.250729357409,3.298042459438875,9.548771816847877,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,66,Payment-Certified N-1 Verifier,-6.82070118817137,3.298042459438875,10.118743647610245,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,66,Risk-Constrained Convex Verifier,-5.215479174697975,3.298042459438875,8.51352163413685,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,66,Single Feasible Projection,-5.021117450587553,3.298042459438875,8.319159910026428,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,67,Feasible Quantile Projection,-6.68925795904579,1.7449652700015577,8.434223229047348,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,67,Payment-Certified N-1 Verifier,-8.369542711323447,1.7449652700015577,10.114507981325003,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,67,Risk-Constrained Convex Verifier,-6.394076037371633,1.7449652700015577,8.13904130737319,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,67,Single Feasible Projection,-6.33866259279057,1.7449652700015577,8.083627862792127,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,68,Feasible Quantile Projection,-2.9618937639843352,4.893121446069927,7.855015210054262,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,68,Payment-Certified N-1 Verifier,-2.8645315575558925,4.893121446069927,7.757653003625819,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,68,Risk-Constrained Convex Verifier,-2.6790998226224474,4.893121446069927,7.572221268692374,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,68,Single Feasible Projection,-2.597687179719287,4.893121446069927,7.490808625789214,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,69,Feasible Quantile Projection,-0.6420093194319634,7.3780126440979075,8.02002196352987,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,69,Payment-Certified N-1 Verifier,-0.4416819000052783,7.3780126440979075,7.819694544103186,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,69,Risk-Constrained Convex Verifier,-0.6749261335826304,7.3780126440979075,8.052938777680538,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,69,Single Feasible Projection,-0.7094537779557868,7.3780126440979075,8.087466422053694,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,70,Feasible Quantile Projection,-0.228366733634175,7.849509282892541,8.077876016526716,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,70,Payment-Certified N-1 Verifier,-0.228366733634175,7.849509282892541,8.077876016526716,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,70,Risk-Constrained Convex Verifier,-0.2283544987440109,7.849509282892541,8.077863781636552,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,70,Single Feasible Projection,-0.228366733634175,7.849509282892541,8.077876016526716,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,71,Feasible Quantile Projection,-7.516710253144993,-1.3170628712869077,6.199647381858085,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,71,Payment-Certified N-1 Verifier,-4.086552652071987,-1.3170628712869077,2.76948978078508,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,71,Risk-Constrained Convex Verifier,-4.222692925752199,-1.3170628712869077,2.9056300544652918,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-low,0.8,71,Single Feasible Projection,-3.5044989421003265,-1.3170628712869077,2.187436070813419,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,64,Feasible Quantile Projection,3.674382641678676,11.356677713738463,7.682295072059787,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,64,Payment-Certified N-1 Verifier,2.974374184213957,11.356677713738463,8.382303529524506,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,64,Risk-Constrained Convex Verifier,-0.856250490716775,11.356677713738463,12.212928204455238,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,64,Single Feasible Projection,-2.2556565668310213,11.356677713738463,13.612334280569485,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,65,Feasible Quantile Projection,-5.754227034231008,8.993203665158944,14.747430699389952,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,-4.965591790803956,8.993203665158944,13.9587954559629,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,-4.7441805094968,8.993203665158944,13.737384174655745,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,65,Single Feasible Projection,-4.554576058086241,8.993203665158944,13.547779723245185,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,66,Feasible Quantile Projection,-9.375877417369338,4.95894603945635,14.334823456825688,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,66,Payment-Certified N-1 Verifier,-10.226652842829935,4.95894603945635,15.185598882286286,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,66,Risk-Constrained Convex Verifier,-7.823219409390731,4.95894603945635,12.78216544884708,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,66,Single Feasible Projection,-7.53167617588042,4.95894603945635,12.49062221533677,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,67,Feasible Quantile Projection,-10.03271146813313,2.628005997710716,12.660717465843843,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,67,Payment-Certified N-1 Verifier,-12.553714926572866,2.628005997710716,15.181720924283582,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,67,Risk-Constrained Convex Verifier,-9.59057987916094,2.628005997710716,12.218585876871655,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,67,Single Feasible Projection,-9.507580176912596,2.628005997710716,12.135586174623311,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,68,Feasible Quantile Projection,-4.442840645977412,7.339682169102161,11.782522815079574,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,68,Payment-Certified N-1 Verifier,-4.296797336333839,7.339682169102161,11.636479505436,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,68,Risk-Constrained Convex Verifier,-4.018649733934581,7.339682169102161,11.358331903036742,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,68,Single Feasible Projection,-3.896530769576202,7.339682169102161,11.236212938678364,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,69,Feasible Quantile Projection,-0.9630139791479452,11.067018966139583,12.03003294528753,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,69,Payment-Certified N-1 Verifier,-0.6625228500106459,11.067018966139583,11.729541816150231,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,69,Risk-Constrained Convex Verifier,-1.0123892003794026,11.067018966139583,12.079408166518986,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,69,Single Feasible Projection,-1.0641806669354992,11.067018966139583,12.131199633075084,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,70,Feasible Quantile Projection,-0.3425501004530815,11.774263924336992,12.116814024790074,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,70,Payment-Certified N-1 Verifier,-0.3425501004530815,11.774263924336992,12.116814024790074,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,70,Risk-Constrained Convex Verifier,-0.3425317481160164,11.774263924336992,12.116795672453009,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,70,Single Feasible Projection,-0.3425501004530815,11.774263924336992,12.116814024790074,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,71,Feasible Quantile Projection,-11.285024332015382,-1.9833736705058984,9.301650661509484,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,71,Payment-Certified N-1 Verifier,-6.135489239561139,-1.9833736705058984,4.1521155690552405,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,71,Risk-Constrained Convex Verifier,-6.335661800709204,-1.9833736705058984,4.352288130203306,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
61,heldout-interior-high,1.2,71,Single Feasible Projection,-5.25674841315049,-1.9833736705058984,3.273374742644592,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,64,Feasible Quantile Projection,-11.627463726095812,7.597163583104702,19.22462730920052,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,64,Payment-Certified N-1 Verifier,-4.87549074843264,7.597163583104702,12.472654331537342,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,64,Risk-Constrained Convex Verifier,-11.6274518801456,7.597163583104702,19.224615463250306,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,64,Single Feasible Projection,-11.627463726095812,7.597163583104702,19.22462730920052,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,65,Feasible Quantile Projection,-11.127154110978154,6.5612785523044295,17.688432663282583,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,65,Payment-Certified N-1 Verifier,-3.299758855438995,6.5612785523044295,9.861037407743424,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,65,Risk-Constrained Convex Verifier,-11.12714037445221,6.5612785523044295,17.68841892675664,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,65,Single Feasible Projection,-11.127154110978154,6.5612785523044295,17.688432663282583,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,66,Feasible Quantile Projection,-8.793612285993731,7.087288940487269,15.880901226481,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,66,Payment-Certified N-1 Verifier,-14.930533826438475,7.087288940487269,22.017822766925747,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,66,Risk-Constrained Convex Verifier,-8.63353091256431,7.087288940487269,15.72081985305158,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,66,Single Feasible Projection,-8.603462140768897,7.087288940487269,15.690751081256169,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,67,Feasible Quantile Projection,-6.57243665119131,8.383382518875806,14.955819170067116,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,67,Payment-Certified N-1 Verifier,-9.0997157738675,8.383382518875806,17.483098292743307,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,67,Risk-Constrained Convex Verifier,-6.417076679434103,8.383382518875806,14.800459198309907,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,67,Single Feasible Projection,-6.387910013967485,8.383382518875806,14.77129253284329,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,68,Feasible Quantile Projection,-8.682823846367683,5.809092136309118,14.4919159826768,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,68,Payment-Certified N-1 Verifier,-11.99875475378758,5.809092136309118,17.807846890096698,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,68,Risk-Constrained Convex Verifier,-7.991308147969903,5.809092136309118,13.80040028427902,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,68,Single Feasible Projection,-7.861467661732604,5.809092136309118,13.670559798041722,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,69,Feasible Quantile Projection,-7.915350033925279,6.871981318492544,14.787331352417825,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
