day,baseline_quality,mechanism,payment_usd,realized_n1_value_usd,mean_post_contingency_loading,maximum_post_contingency_loading,maximum_binding_contingency_constraints,absolute_error_usd,overpayment_usd
77,Risk-Constrained Convex Verifier,N-1 exact net value,-47.050990432384424,242.63159197376626,1.0000000000000022,1.0000000000000022,4,289.6825824061507,0.0
77,Risk-Constrained Convex Verifier,N-1 signed linear,-46.75501880616414,242.63159197376626,1.0000000000000022,1.0000000000000022,4,289.3866107799304,0.0
77,Trace-Anchored Reference,Base-case exact net value,239.5499982374422,242.63159197376626,1.0000000000000022,1.0000000000000022,4,3.0815937363240664,0.0
77,Trace-Anchored Reference,N-1 exact net value,241.4440639693421,242.63159197376626,1.0000000000000022,1.0000000000000022,4,1.1875280044241663,0.0
77,Trace-Anchored Reference,N-1 signed linear,241.7400355955725,242.63159197376626,1.0000000000000022,1.0000000000000022,4,0.8915563781937692,0.0
78,Risk-Constrained Convex Verifier,Base-case exact net value,5.4569682106375694e-12,-62.5740619141925,1.0000000000000022,1.0000000000000022,4,62.574061914197955,62.574061914197955
78,Risk-Constrained Convex Verifier,N-1 exact net value,-104.42284956285948,-62.5740619141925,1.0000000000000022,1.0000000000000022,4,41.848787648666985,0.0
78,Risk-Constrained Convex Verifier,N-1 signed linear,-104.41431364784492,-62.5740619141925,1.0000000000000022,1.0000000000000022,4,41.84025173365242,0.0
78,Trace-Anchored Reference,Base-case exact net value,32.408456365312304,-62.5740619141925,1.000000000000002,1.0000000000000022,4,94.9825182795048,94.9825182795048
78,Trace-Anchored Reference,N-1 exact net value,-63.280135477403746,-62.5740619141925,1.000000000000002,1.0000000000000022,4,0.7060735632112483,0.0
78,Trace-Anchored Reference,N-1 signed linear,-62.06690790492278,-62.5740619141925,1.000000000000002,1.0000000000000022,4,0.5071540092697191,0.5071540092697191
79,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-662.7900652058779,1.0000000000000016,1.0000000000000022,4,662.7900652058779,662.7900652058779
79,Risk-Constrained Convex Verifier,N-1 exact net value,-322.2049349747722,-662.7900652058779,1.0000000000000016,1.0000000000000022,4,340.5851302311057,340.5851302311057
79,Risk-Constrained Convex Verifier,N-1 signed linear,-321.3693647981238,-662.7900652058779,1.0000000000000016,1.0000000000000022,4,341.4207004077541,341.4207004077541
79,Trace-Anchored Reference,Base-case exact net value,-412.6915328930281,-662.7900652058779,1.000000000000002,1.0000000000000022,4,250.09853231284978,250.09853231284978
79,Trace-Anchored Reference,N-1 exact net value,-664.076161620118,-662.7900652058779,1.000000000000002,1.0000000000000022,4,1.2860964142400917,0.0
79,Trace-Anchored Reference,N-1 signed linear,-640.9603409668638,-662.7900652058779,1.000000000000002,1.0000000000000022,4,21.829724239014126,21.829724239014126
80,Risk-Constrained Convex Verifier,Base-case exact net value,3.637978807091713e-12,-40.4585632784474,1.000000000000002,1.0000000000000022,4,40.45856327845104,40.45856327845104
80,Risk-Constrained Convex Verifier,N-1 exact net value,-253.53453890730816,-40.4585632784474,1.000000000000002,1.0000000000000022,4,213.07597562886076,0.0
80,Risk-Constrained Convex Verifier,N-1 signed linear,-251.3514241591924,-40.4585632784474,1.000000000000002,1.0000000000000022,4,210.892860880745,0.0
80,Trace-Anchored Reference,Base-case exact net value,146.9852996830341,-40.4585632784474,1.000000000000002,1.000000000000002,4,187.4438629614815,187.4438629614815
80,Trace-Anchored Reference,N-1 exact net value,-41.763534110090404,-40.4585632784474,1.000000000000002,1.000000000000002,4,1.3049708316430042,0.0
80,Trace-Anchored Reference,N-1 signed linear,-40.74726944168161,-40.4585632784474,1.000000000000002,1.000000000000002,4,0.2887061632342096,0.0
81,Risk-Constrained Convex Verifier,Base-case exact net value,7.275957614183426e-12,-970.4969848911551,1.0000000000000018,1.0000000000000022,4,970.4969848911624,970.4969848911624
81,Risk-Constrained Convex Verifier,N-1 exact net value,-555.0837043956235,-970.4969848911551,1.0000000000000018,1.0000000000000022,4,415.4132804955316,415.4132804955316
81,Risk-Constrained Convex Verifier,N-1 signed linear,-549.824047552426,-970.4969848911551,1.0000000000000018,1.0000000000000022,4,420.67293733872907,420.67293733872907
81,Trace-Anchored Reference,Base-case exact net value,-288.5376168766088,-970.4969848911551,1.000000000000002,1.000000000000002,4,681.9593680145463,681.9593680145463
81,Trace-Anchored Reference,N-1 exact net value,-971.03231645099,-970.4969848911551,1.000000000000002,1.000000000000002,4,0.5353315598349582,0.0
81,Trace-Anchored Reference,N-1 signed linear,-937.6338187350402,-970.4969848911551,1.000000000000002,1.000000000000002,4,32.86316615611486,32.86316615611486
82,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-94.63099633223828,1.000000000000002,1.0000000000000022,4,94.63099633223828,94.63099633223828
82,Risk-Constrained Convex Verifier,N-1 exact net value,-298.2448737317627,-94.63099633223828,1.000000000000002,1.0000000000000022,4,203.61387739952443,0.0
82,Risk-Constrained Convex Verifier,N-1 signed linear,-295.43230118655146,-94.63099633223828,1.000000000000002,1.0000000000000022,4,200.80130485431317,0.0
82,Trace-Anchored Reference,Base-case exact net value,135.3598628003001,-94.63099633223828,1.000000000000002,1.0000000000000022,4,229.9908591325384,229.9908591325384
82,Trace-Anchored Reference,N-1 exact net value,-96.66948022933684,-94.63099633223828,1.000000000000002,1.0000000000000022,4,2.0384838970985584,0.0
82,Trace-Anchored Reference,N-1 signed linear,-95.35604200505408,-94.63099633223828,1.000000000000002,1.0000000000000022,4,0.7250456728157957,0.0
83,Risk-Constrained Convex Verifier,Base-case exact net value,3.637978807091713e-12,27.06260296914479,1.000000000000002,1.0000000000000022,4,27.062602969141153,0.0
