day,baseline_method,mechanism,payment_usd,realized_grid_value_usd,payment_error_usd,absolute_percentage_value_error,overpayment_ratio,congestion_relief_index
61,Tail-Risk Feasible Counterfactual,Nodal gross,828.7767676534278,1189.3164934230772,-360.5397257696494,0.3031486805769826,0.0,0.0006311906510093612
61,Tail-Risk Feasible Counterfactual,Uniform signed net,304.8474061251906,1189.3164934230772,-884.4690872978865,0.7436784843975531,0.0,0.0006311906510093612
61,Tail-Risk Feasible Counterfactual,Nodal signed linear,304.83157123738147,1189.3164934230772,-884.4849221856957,0.7436917986733551,0.0,0.0006311906510093612
61,Tail-Risk Feasible Counterfactual,Nodal exact net value,304.813929893593,1189.3164934230772,-884.5025635294842,0.7437066318518117,0.0,0.0006311906510093612
61,Single Feasible Projection,Uniform gross,644.9584526442667,1189.3164934230772,-544.3580407788105,0.45770662711659316,0.0,0.0006311906510093612
61,Single Feasible Projection,Nodal gross,644.931141226339,1189.3164934230772,-544.3853521967382,0.4577295910778925,0.0,0.0006311906510093612
61,Single Feasible Projection,Uniform signed net,163.1154878545573,1189.3164934230772,-1026.2010055685198,0.8628493855449021,0.0,0.0006311906510093612
61,Single Feasible Projection,Nodal signed linear,163.11598572272248,1189.3164934230772,-1026.2005077003546,0.8628489669278494,0.0,0.0006311906510093612
61,Single Feasible Projection,Nodal exact net value,163.1159857227176,1189.3164934230772,-1026.2005077003596,0.8628489669278536,0.0,0.0006311906510093612
61,Risk-Constrained Convex Verifier,Uniform gross,623.4814189494929,1189.3164934230772,-565.8350744735843,0.4757649268320531,0.0,0.0006311906510093612
61,Risk-Constrained Convex Verifier,Nodal gross,623.4503691024462,1189.3164934230772,-565.866124320631,0.4757910341358855,0.0,0.0006311906510093612
61,Risk-Constrained Convex Verifier,Uniform signed net,141.63845415978344,1189.3164934230772,-1047.6780392632938,0.8809076852603623,0.0,0.0006311906510093612
61,Risk-Constrained Convex Verifier,Nodal signed linear,141.63521359882955,1189.3164934230772,-1047.6812798242477,0.8809104099858427,0.0,0.0006311906510093612
61,Risk-Constrained Convex Verifier,Nodal exact net value,141.63521359882725,1189.3164934230772,-1047.68127982425,0.8809104099858446,0.0,0.0006311906510093612
61,Trace-Anchored Reference,Uniform gross,1540.221516429621,1189.3164934230772,350.90502300654384,0.2950476386622479,0.22782763340430073,0.0006311906510093612
61,Trace-Anchored Reference,Nodal gross,1540.2249064131918,1189.3164934230772,350.9084129901146,0.2950504890251156,0.22782933292988666,0.0006311906510093612
61,Trace-Anchored Reference,Uniform signed net,1186.209368949157,1189.3164934230772,-3.107124473920294,0.0026125295420543642,0.0,0.0006311906510093612
61,Trace-Anchored Reference,Nodal signed linear,1186.2386338920303,1189.3164934230772,-3.0778595310468972,0.00258792301970709,0.0,0.0006311906510093612
61,Trace-Anchored Reference,Nodal exact net value,1185.672254074234,1189.3164934230772,-3.644239348843257,0.003064145977118714,0.0,0.0006311906510093612
62,High-5-of-10,Uniform gross,5906.834510323277,-0.012507312167144846,5906.847017635444,472271.4951620058,1.0000021174306044,1.1102230246251565e-16
62,High-5-of-10,Nodal gross,5906.454647428724,-0.012507312167144846,5906.467154740891,472241.123896823,1.000002117566783,1.1102230246251565e-16
62,High-5-of-10,Uniform signed net,1348.858318560066,-0.012507312167144846,1348.8708258722331,107846.57869302639,1.0000092725173542,1.1102230246251565e-16
62,High-5-of-10,Nodal signed linear,1348.5008672018691,-0.012507312167144846,1348.5133745140363,107817.99930255304,1.0000092749752494,1.1102230246251565e-16
62,High-5-of-10,Nodal exact net value,1337.6299400913194,-0.012507312167144846,1337.6424474034866,106948.83357251664,1.0000093503530327,1.1102230246251565e-16
62,Ridge,Uniform gross,4938.156023448815,-0.012507312167144846,4938.168530760982,394822.521799123,1.0000025327899944,1.1102230246251565e-16
62,Ridge,Nodal gross,4937.827575981975,-0.012507312167144846,4937.8400832941425,394796.2613634314,1.000002532958467,1.1102230246251565e-16
62,Ridge,Uniform signed net,1994.9265760578992,-0.012507312167144846,1994.9390833700663,159501.82235081037,1.000006269560152,1.1102230246251565e-16
62,Ridge,Nodal signed linear,1994.63142650683,-0.012507312167144846,1994.643933818997,159478.22419101992,1.0000062704878712,1.1102230246251565e-16
62,Ridge,Nodal exact net value,1981.7257510287964,-0.012507312167144846,1981.7382583409635,158446.37375780413,1.0000063113234314,1.1102230246251565e-16
62,Gradient Boosting,Uniform gross,6124.584146681554,-0.012507312167144846,6124.596653993721,489681.2818090744,1.0000020421488003,1.1102230246251565e-16
